id,season,week,home_team,away_team,season_type
400945264,2017,5,Hawai'i,Colorado State,regular
400944846,2017,6,Georgia Southern,Arkansas State,regular
400937487,2017,6,NC State,Louisville,regular
400941814,2017,6,UConn,Memphis,regular
400945267,2017,6,BYU,Boise State,regular
400941819,2017,6,Tulane,Tulsa,regular
400935374,2017,6,Northwestern,Penn State,regular
400941817,2017,6,East Carolina,Temple,regular
400933885,2017,6,Vanderbilt,Georgia,regular
400933880,2017,6,Auburn,Ole Miss,regular
400934525,2017,6,Kansas,Texas Tech,regular
400935371,2017,6,Iowa,Illinois,regular
400944991,2017,6,Toledo,Eastern Michigan,regular
400934523,2017,6,Oklahoma,Iowa State,regular
400937489,2017,6,Clemson,Wake Forest,regular
400937490,2017,6,Virginia,Duke,regular
400937491,2017,6,Syracuse,Pittsburgh,regular
400944990,2017,6,Ohio,Central Michigan,regular
400944989,2017,6,Miami (OH),Bowling Green,regular
400944849,2017,6,Texas State,UL Monroe,regular
400938628,2017,6,Middle Tennessee,Florida International,regular
400944850,2017,6,App State,New Mexico State,regular
400933882,2017,6,Florida,LSU,regular
400982707,2017,6,Indiana,Charleston Southern,regular
400934522,2017,6,TCU,West Virginia,regular
400944993,2017,6,Buffalo,Western Michigan,regular
400941815,2017,6,Navy,Air Force,regular
400935376,2017,6,Purdue,Minnesota,regular
400981507,2017,6,Florida State,Miami,regular
400934577,2017,6,North Carolina,Notre Dame,regular
400944992,2017,6,Northern Illinois,Kent State,regular
400944988,2017,6,Akron,Ball State,regular
400933883,2017,6,South Carolina,Arkansas,regular
400938630,2017,6,UAB,Louisiana Tech,regular
400935375,2017,6,Ohio State,Maryland,regular
400935290,2017,6,USC,Oregon State,regular
400945268,2017,6,Utah State,Colorado State,regular
400944848,2017,6,Idaho,Louisiana,regular
400938629,2017,6,Old Dominion,Florida Atlantic,regular
400938627,2017,6,Charlotte,Marshall,regular
400934564,2017,6,Rice,Army,regular
400944847,2017,6,Coastal Carolina,Georgia State,regular
400941818,2017,6,Houston,SMU,regular
400938676,2017,6,UTSA,Southern Miss,regular
400934524,2017,6,Texas,Kansas State,regular
400937488,2017,6,Boston College,Virginia Tech,regular
400933884,2017,6,Texas A&M,Alabama,regular
400945269,2017,6,San José State,Fresno State,regular
400933881,2017,6,Kentucky,Missouri,regular
400935372,2017,6,Michigan,Michigan State,regular
400941816,2017,6,Cincinnati,UCF,regular
400935289,2017,6,Colorado,Arizona,regular
400935292,2017,6,Oregon,Washington State,regular
400935373,2017,6,Nebraska,Wisconsin,regular
400938631,2017,6,UTEP,Western Kentucky,regular
400935291,2017,6,Utah,Stanford,regular
400945270,2017,6,Nevada,Hawai'i,regular
400935293,2017,6,Washington,California,regular
400945271,2017,6,UNLV,San Diego State,regular
400944851,2017,7,Troy,South Alabama,regular
400944852,2017,7,Louisiana,Texas State,regular
400937493,2017,7,Syracuse,Clemson,regular
400935294,2017,7,California,Washington State,regular
400934529,2017,7,West Virginia,Texas Tech,regular
400935378,2017,7,Illinois,Rutgers,regular
400934567,2017,7,Army,Eastern Michigan,regular
400934527,2017,7,Iowa State,Kansas,regular
400937495,2017,7,Duke,Florida State,regular
400933892,2017,7,Tennessee,South Carolina,regular
400933891,2017,7,Mississippi State,BYU,regular
400935379,2017,7,Indiana,Michigan,regular
400937497,2017,7,Pittsburgh,NC State,regular
400941821,2017,7,Temple,UConn,regular
400937494,2017,7,Louisville,Boston College,regular
400945272,2017,7,Air Force,UNLV,regular
400938634,2017,7,Marshall,Old Dominion,regular
400934530,2017,7,Kansas State,TCU,regular
400935377,2017,7,Maryland,Northwestern,regular
400937496,2017,7,North Carolina,Virginia,regular
400944997,2017,7,Bowling Green,Ohio,regular
400944998,2017,7,Central Michigan,Toledo,regular
400944996,2017,7,Buffalo,Northern Illinois,regular
400944995,2017,7,Kent State,Miami (OH),regular
400933889,2017,7,LSU,Auburn,regular
400934526,2017,7,Oklahoma State,Baylor,regular
400933890,2017,7,Ole Miss,Vanderbilt,regular
400935382,2017,7,Wisconsin,Purdue,regular
400981508,2017,7,Miami,Georgia Tech,regular
400934528,2017,7,Texas,Oklahoma,regular
400941823,2017,7,Memphis,Navy,regular
400941822,2017,7,Tulsa,Houston,regular
400935298,2017,7,Oregon State,Colorado,regular
400938632,2017,7,Western Kentucky,Charlotte,regular
400945276,2017,7,Utah State,Wyoming,regular
400944853,2017,7,Idaho,App State,regular
400944856,2017,7,UL Monroe,Georgia State,regular
400944855,2017,7,Georgia Southern,New Mexico State,regular
400938635,2017,7,UAB,Middle Tennessee,regular
400933887,2017,7,Florida,Texas A&M,regular
400938637,2017,7,Southern Miss,UTEP,regular
400938636,2017,7,North Texas,UTSA,regular
400941820,2017,7,UCF,East Carolina,regular
400938633,2017,7,Florida International,Tulane,regular
400944854,2017,7,Arkansas State,Coastal Carolina,regular
400933886,2017,7,Alabama,Arkansas,regular
400935381,2017,7,Nebraska,Ohio State,regular
400933888,2017,7,Georgia,Missouri,regular
400941832,2017,7,South Florida,Cincinnati,regular
400935380,2017,7,Minnesota,Michigan State,regular
400935297,2017,7,USC,Utah,regular
400935295,2017,7,Arizona,UCLA,regular
400945275,2017,7,Fresno State,New Mexico,regular
400945274,2017,7,Colorado State,Nevada,regular
400945273,2017,7,San Diego State,Boise State,regular
400935296,2017,7,Arizona State,Washington,regular
400935299,2017,7,Stanford,Oregon,regular
400945277,2017,7,Hawai'i,San José State,regular
400944994,2017,7,Western Michigan,Akron,regular
400944857,2017,8,Arkansas State,Louisiana,regular
400941824,2017,8,Houston,Memphis,regular
400938641,2017,8,Old Dominion,Western Kentucky,regular
400938674,2017,8,Middle Tennessee,Marshall,regular
400945278,2017,8,Nevada,Air Force,regular
400945280,2017,8,New Mexico,Colorado State,regular
400944999,2017,8,Toledo,Akron,regular
400937500,2017,8,Florida State,Louisville,regular
400934535,2017,8,Texas,Oklahoma State,regular
400935388,2017,8,Wisconsin,Maryland,regular
400934568,2017,8,Army,Temple,regular
400935385,2017,8,Northwestern,Iowa,regular
400933897,2017,8,Missouri,Idaho,regular
400934531,2017,8,Texas Tech,Iowa State,regular
400935387,2017,8,Rutgers,Purdue,regular
400941827,2017,8,UConn,Tulsa,regular
400937499,2017,8,Duke,Pittsburgh,regular
400937498,2017,8,Virginia,Boston College,regular
400945004,2017,8,Eastern Michigan,Western Michigan,regular
400944860,2017,8,Georgia State,Troy,regular
400945003,2017,8,Bowling Green,Northern Illinois,regular
400945002,2017,8,Ohio,Kent State,regular
400945000,2017,8,Miami (OH),Buffalo,regular
400945001,2017,8,Ball State,Central Michigan,regular
400938892,2017,8,Massachusetts,Georgia Southern,regular
400935301,2017,8,Utah,Arizona State,regular
400937502,2017,8,Miami,Syracuse,regular
400937503,2017,8,Virginia Tech,North Carolina,regular
400935383,2017,8,Michigan State,Indiana,regular
400941825,2017,8,Navy,UCF,regular
400935384,2017,8,Minnesota,Illinois,regular
400933893,2017,8,Alabama,Tennessee,regular
400944858,2017,8,App State,Coastal Carolina,regular
400933896,2017,8,Mississippi State,Kentucky,regular
400935302,2017,8,UCLA,Oregon,regular
400941826,2017,8,Cincinnati,SMU,regular
400934534,2017,8,Kansas State,Oklahoma,regular
400944859,2017,8,South Alabama,UL Monroe,regular
400938639,2017,8,Florida Atlantic,North Texas,regular
400945281,2017,8,UNLV,Utah State,regular
400938638,2017,8,Charlotte,UAB,regular
400938642,2017,8,UTSA,Rice,regular
400938640,2017,8,Louisiana Tech,Southern Miss,regular
400941828,2017,8,East Carolina,BYU,regular
400941829,2017,8,Tulane,South Florida,regular
400933895,2017,8,Ole Miss,LSU,regular
400935386,2017,8,Penn State,Michigan,regular
400933894,2017,8,Arkansas,Auburn,regular
400937501,2017,8,Georgia Tech,Wake Forest,regular
400934578,2017,8,Notre Dame,USC,regular
400934532,2017,8,TCU,Kansas,regular
400935300,2017,8,California,Arizona,regular
400934533,2017,8,Baylor,West Virginia,regular
400945279,2017,8,Boise State,Wyoming,regular
400945282,2017,8,San Diego State,Fresno State,regular
400935303,2017,8,Washington State,Colorado,regular
400945005,2017,9,Northern Illinois,Eastern Michigan,regular
400945006,2017,9,Ball State,Toledo,regular
400944861,2017,9,Georgia State,South Alabama,regular
400935304,2017,9,Oregon State,Stanford,regular
400941830,2017,9,Memphis,Tulane,regular
400937504,2017,9,Boston College,Florida State,regular
400941831,2017,9,SMU,Tulsa,regular
400945007,2017,9,Akron,Buffalo,regular
400934538,2017,9,Baylor,Texas,regular
400935390,2017,9,Illinois,Wisconsin,regular
400934537,2017,9,West Virginia,Oklahoma State,regular
400935393,2017,9,Michigan,Rutgers,regular
400933900,2017,9,Ole Miss,Arkansas,regular
400937508,2017,9,North Carolina,Miami,regular
400937507,2017,9,Wake Forest,Louisville,regular
400937509,2017,9,Pittsburgh,Virginia,regular
400935308,2017,9,Colorado,California,regular
400938643,2017,9,Marshall,Florida International,regular
400945288,2017,9,BYU,San José State,regular
400945283,2017,9,Colorado State,Air Force,regular
400934536,2017,9,Kansas,Kansas State,regular
400935394,2017,9,Ohio State,Penn State,regular
400935392,2017,9,Maryland,Indiana,regular
400944864,2017,9,Troy,Georgia Southern,regular
400938893,2017,9,Massachusetts,App State,regular
400938645,2017,9,Rice,Louisiana Tech,regular
400933898,2017,9,Florida,Georgia,regular
400934540,2017,9,Iowa State,TCU,regular
400934579,2017,9,Notre Dame,NC State,regular
400935307,2017,9,Washington,UCLA,regular
400935389,2017,9,Northwestern,Michigan State,regular
400941839,2017,9,South Florida,Houston,regular
400933902,2017,9,South Carolina,Vanderbilt,regular
400938644,2017,9,Western Kentucky,Florida Atlantic,regular
400944865,2017,9,Idaho,UL Monroe,regular
400986609,2017,9,UCF,Austin Peay,regular
400935309,2017,9,Oregon,Utah,regular
400944863,2017,9,Coastal Carolina,Texas State,regular
400935391,2017,9,Iowa,Minnesota,regular
400938646,2017,9,North Texas,Old Dominion,regular
400933901,2017,9,UConn,Missouri,regular
400938647,2017,9,Southern Miss,UAB,regular
400933903,2017,9,Texas A&M,Mississippi State,regular
400937506,2017,9,Virginia Tech,Duke,regular
400933899,2017,9,Kentucky,Tennessee,regular
400945285,2017,9,Wyoming,New Mexico,regular
400935395,2017,9,Purdue,Nebraska,regular
400938648,2017,9,UTEP,UTSA,regular
400934539,2017,9,Oklahoma,Texas Tech,regular
400937505,2017,9,Clemson,Georgia Tech,regular
400944862,2017,9,New Mexico State,Arkansas State,regular
400935305,2017,9,Arizona,Washington State,regular
400945284,2017,9,Utah State,Boise State,regular
400945286,2017,9,Fresno State,UNLV,regular
400935306,2017,9,Arizona State,USC,regular
400945287,2017,9,Hawai'i,San Diego State,regular
400945008,2017,10,Kent State,Bowling Green,regular
400945009,2017,10,Ohio,Miami (OH),regular
400945010,2017,10,Western Michigan,Central Michigan,regular
400945011,2017,10,Eastern Michigan,Ball State,regular
400945012,2017,10,Toledo,Northern Illinois,regular
400941834,2017,10,Temple,Navy,regular
400944866,2017,10,Troy,Idaho,regular
400938675,2017,10,Florida Atlantic,Marshall,regular
400941835,2017,10,Tulsa,Memphis,regular
400935310,2017,10,Utah,UCLA,regular
400933908,2017,10,Mississippi State,Massachusetts,regular
400933909,2017,10,Missouri,Florida,regular
400933911,2017,10,Texas A&M,Auburn,regular
400935396,2017,10,Indiana,Wisconsin,regular
400935401,2017,10,Purdue,Illinois,regular
400941833,2017,10,Houston,East Carolina,regular
400933912,2017,10,Vanderbilt,Western Kentucky,regular
400935399,2017,10,Michigan State,Penn State,regular
400934543,2017,10,Texas Tech,Kansas State,regular
400934541,2017,10,Kansas,Baylor,regular
400937511,2017,10,Florida State,Syracuse,regular
400937512,2017,10,Virginia,Georgia Tech,regular
400938653,2017,10,UAB,Rice,regular
400944867,2017,10,UL Monroe,App State,regular
400944868,2017,10,Georgia Southern,Georgia State,regular
400944870,2017,10,Texas State,New Mexico State,regular
400934542,2017,10,West Virginia,Iowa State,regular
400937510,2017,10,NC State,Clemson,regular
400985386,2017,10,UConn,South Florida,regular
400935402,2017,10,Rutgers,Maryland,regular
400934580,2017,10,Notre Dame,Wake Forest,regular
400938651,2017,10,Louisiana Tech,North Texas,regular
400938649,2017,10,Old Dominion,Charlotte,regular
400934569,2017,10,Air Force,Army,regular
400935315,2017,10,Washington State,Stanford,regular
400935400,2017,10,Nebraska,Northwestern,regular
400935397,2017,10,Iowa,Ohio State,regular
400933906,2017,10,Georgia,South Carolina,regular
400934544,2017,10,Oklahoma State,Oklahoma,regular
400933907,2017,10,Kentucky,Ole Miss,regular
400944869,2017,10,South Alabama,Louisiana,regular
400941837,2017,10,Tulane,Cincinnati,regular
400933905,2017,10,Arkansas,Coastal Carolina,regular
400935314,2017,10,California,Oregon State,regular
400945291,2017,10,New Mexico,Utah State,regular
400945293,2017,10,UNLV,Hawai'i,regular
400938650,2017,10,Florida International,UTSA,regular
400945290,2017,10,Wyoming,Colorado State,regular
400945289,2017,10,Boise State,Nevada,regular
400934545,2017,10,TCU,Texas,regular
400941836,2017,10,SMU,UCF,regular
400938652,2017,10,Middle Tennessee,UTEP,regular
400933910,2017,10,Tennessee,Southern Miss,regular
400937513,2017,10,Miami,Virginia Tech,regular
400933904,2017,10,Alabama,LSU,regular
400935398,2017,10,Michigan,Minnesota,regular
400935312,2017,10,Arizona State,Colorado,regular
400935313,2017,10,Washington,Oregon,regular
400945294,2017,10,San José State,San Diego State,regular
400935311,2017,10,USC,Arizona,regular
400945292,2017,10,Fresno State,BYU,regular
400945013,2017,11,Miami (OH),Akron,regular
400945014,2017,11,Buffalo,Bowling Green,regular
400945017,2017,11,Ohio,Toledo,regular
400945016,2017,11,Western Michigan,Kent State,regular
400945015,2017,11,Central Michigan,Eastern Michigan,regular
400945018,2017,11,Northern Illinois,Ball State,regular
400944871,2017,11,App State,Georgia Southern,regular
400937514,2017,11,Pittsburgh,North Carolina,regular
400941840,2017,11,Cincinnati,Temple,regular
400945299,2017,11,UNLV,BYU,regular
400935316,2017,11,Stanford,Washington,regular
400935405,2017,11,Minnesota,Nebraska,regular
400934548,2017,11,Iowa State,Oklahoma State,regular
400933914,2017,11,LSU,Arkansas,regular
400935403,2017,11,Illinois,Indiana,regular
400941842,2017,11,UCF,UConn,regular
400934549,2017,11,Baylor,Texas Tech,regular
400934565,2017,11,Army,Duke,regular
400935407,2017,11,Ohio State,Michigan State,regular
400937515,2017,11,Boston College,NC State,regular
400933915,2017,11,Ole Miss,Louisiana,regular
400935408,2017,11,Penn State,Rutgers,regular
400933918,2017,11,South Carolina,Florida,regular
400937517,2017,11,Georgia Tech,Virginia Tech,regular
400938654,2017,11,Charlotte,Middle Tennessee,regular
400937519,2017,11,Syracuse,Wake Forest,regular
400933913,2017,11,Auburn,Georgia,regular
400941841,2017,11,Navy,SMU,regular
400934547,2017,11,Kansas State,West Virginia,regular
400938659,2017,11,Rice,Southern Miss,regular
400935409,2017,11,Wisconsin,Iowa,regular
400937516,2017,11,Clemson,Florida State,regular
400938656,2017,11,Louisiana Tech,Florida Atlantic,regular
400937518,2017,11,Louisville,Virginia,regular
400935404,2017,11,Maryland,Michigan,regular
400933920,2017,11,Vanderbilt,Kentucky,regular
400945298,2017,11,Nevada,San José State,regular
400935319,2017,11,Colorado,USC,regular
400938894,2017,11,Massachusetts,Maine,regular
400944873,2017,11,Texas State,Georgia State,regular
400944874,2017,11,Coastal Carolina,Troy,regular
400938658,2017,11,North Texas,UTEP,regular
400944872,2017,11,South Alabama,Arkansas State,regular
400935320,2017,11,Utah,Washington State,regular
400934546,2017,11,Texas,Kansas,regular
400938657,2017,11,Marshall,Western Kentucky,regular
400933919,2017,11,Texas A&M,New Mexico,regular
400941843,2017,11,East Carolina,Tulane,regular
400938660,2017,11,UTSA,UAB,regular
400938655,2017,11,Florida International,Old Dominion,regular
400933916,2017,11,Mississippi State,Alabama,regular
400935406,2017,11,Northwestern,Purdue,regular
400933917,2017,11,Missouri,Tennessee,regular
400934550,2017,11,Oklahoma,TCU,regular
400934581,2017,11,Miami,Notre Dame,regular
400935318,2017,11,UCLA,Arizona State,regular
400935317,2017,11,Arizona,Oregon State,regular
400945295,2017,11,Air Force,Wyoming,regular
400945296,2017,11,Colorado State,Boise State,regular
400945297,2017,11,Hawai'i,Fresno State,regular
400945020,2017,12,Akron,Ohio,regular
400945019,2017,12,Kent State,Central Michigan,regular
400945023,2017,12,Northern Illinois,Western Michigan,regular
400945021,2017,12,Miami (OH),Eastern Michigan,regular
400945022,2017,12,Bowling Green,Toledo,regular
400945024,2017,12,Ball State,Buffalo,regular
400941848,2017,12,South Florida,Tulsa,regular
400938665,2017,12,Western Kentucky,Middle Tennessee,regular
400945302,2017,12,New Mexico,UNLV,regular
400933923,2017,12,Auburn,UL Monroe,regular
400941847,2017,12,Memphis,SMU,regular
400935416,2017,12,Wisconsin,Michigan,regular
400933922,2017,12,Arkansas,Mississippi State,regular
400934555,2017,12,Texas Tech,TCU,regular
400937523,2017,12,Florida State,Delaware State,regular
400937525,2017,12,Miami,Virginia,regular
400933921,2017,12,Alabama,Mercer,regular
400941844,2017,12,Temple,UCF,regular
400941845,2017,12,East Carolina,Cincinnati,regular
400935410,2017,12,Indiana,Rutgers,regular
400934554,2017,12,West Virginia,Texas,regular
400935413,2017,12,Northwestern,Minnesota,regular
400937521,2017,12,Clemson,The Citadel,regular
400937528,2017,12,Virginia Tech,Pittsburgh,regular
400938666,2017,12,Old Dominion,Rice,regular
400945304,2017,12,Wyoming,Fresno State,regular
